leaderID,forceful,enabling,strategic,operational,vitality,productivity,effect
6734,0.485860116,0.311023127,0.406191294,0.25170244,-0.091348345,0.090024074,2.528998484
6742,0.558496876,0.185027791,0.313220356,0.129483622,0.501347312,0.663039063,1.484362939
6744,0.19776137,0.217231655,0.27626564,0.064478334,0.47788574,-1.315519105,1.00041658
6745,0.081545608,0.133494921,0.137549281,0.061204267,0.144291008,0.109542976,0.418330013
6748,0.030474072,0.309968817,0.058977233,0.022673198,0.407944558,0.131382401,1.25
6755,0.116933845,0.059159297,0.059591254,0.03504747,-0.512665065,0.838611174,0.251661148
6756,0.841184917,0.409040835,0.225921041,0.225798798,0.756031592,0.829424408,0.741619849
6757,0.373151658,0.242729908,0.174636645,0.191904213,0.668309604,0.152949427,1.345517249
6758,0.199732122,0.25162657,0.10571212,0.092315557,-0.134342429,-0.027815018,0.836660027
6764,0.436724719,0.429190768,0.19556155,0.078327692,0.41963594,0.246628571,1.030776406
6769,0.719000989,0.500848379,0.449695767,0.052476379,-0.097029111,0.234842394,0.920985497
6771,0.84195941,0.04849758,0.638470869,0.167683848,NA,NA,1.08012345
6773,0.546214291,0.528107751,0.240128386,0.13168665,0.290262796,-0.776129719,1.010362971
6777,0.464162109,0.185250625,0.416377523,0.192750342,0.1690167,0.111591099,0.75
6779,0.270123803,0.237036025,0.371422298,0.115393397,0.360885435,-0.017804564,0.588919667
6781,0.025508702,0.037292474,0.011032404,0.014155275,-0.078314035,-0.023173973,1.680773631
6787,0.723404559,0.666680622,0.041270561,0.015217754,0.144291008,0.109542976,1.224744871
6788,0.504686897,0.646353316,0.303876007,0.030997988,-0.722133856,-0.7767238,1.312757911
6789,0.223657034,0.250461942,0.345785003,0.12753029,1.006650832,0.96446188,0.804155872
6790,0.49048318,0.612648262,0.309952135,0.164354619,0.68735453,0.29981587,1.025892469
6791,0.53264984,0.893953164,1.060888695,0.328521521,-0.718068816,-0.745375927,2.031009601
6795,0.24172442,0.144684713,0.032680477,0.029622679,0.026609246,-0.797969143,0.42031734
6796,0.185493444,0.073786903,0.083527322,0.090600271,0.129311121,-0.005975593,1.530250524
6797,0.243409117,0.146178441,0.123465982,0.121709259,0.144291008,0.109542976,1.557360404
6800,0.610058409,0.229059982,0.542815861,0.090863671,-0.684044003,-0.482990915,1
6804,0.375472226,0.241093422,0.10037493,0.260988571,0.47662162,0.66099094,0.75
6807,0.379546915,0.10850317,0.218208329,0.059952702,-0.290741479,-1.233898537,0.24579802
6809,0.214072536,0.146655588,0.333894492,0.027708172,0.903948957,0.17246833,0.75
6811,1.021440665,0.576028251,0.405453185,0.205430666,0.426989485,0.278248844,1.112429773
6815,0.47509722,0.523258009,0.546678001,0.30739411,0.751966552,0.798076535,1.25
6820,0.408131162,0.232549637,0.181144303,0.110100479,-0.615366941,0.046617623,0.781291666
6825,0.200911453,0.0689741,0.122061009,0.096254249,0.144291008,0.109542976,0.407929222
6827,0.442666162,0.219852979,0.163808427,0.095029795,NA,NA,1.20820271
6831,0.127302352,0.177749121,0.204405198,0.06294291,0.041589133,-0.682450574,0.707106781
6833,0.387456209,0.096746605,0.458540927,0.177055308,-0.379727587,0.066136526,0.545244593
6834,0.115453006,0.532206096,0.251429947,0.127319916,0.379930362,0.129061879,1.912241268
6838,0.753078772,0.136214999,0.610443866,0.145803888,-0.311050525,0.595745064,0.803637563
6840,0.260211658,0.100147899,0.045925978,0.066731737,0.987605906,0.817595437,0.801040989
6846,0.192469394,0.14553947,0.027628064,0.015044717,-0.423678957,-0.461423889,1.431782106
6847,0.539121638,0.556892711,0.33831526,0.279555402,-0.091348345,0.090024074,1.562583331
6849,0.805175943,0.855995028,0.186427824,0.215732536,-0.20301949,-0.557423556,2.0713321
6850,0.460511346,0.450912136,0.24682936,0.090728665,0.144291008,0.109542976,1.290994449
6852,0.572153012,0.582625122,0.102548061,0.06661138,-0.091348345,0.090024074,0.645497224
6853,0.505539796,1.110752316,0.95553589,0.491403126,-0.091348345,0.090024074,2.268442931
6856,0.642308191,1.694546829,1.598726646,0.064404575,-0.956996674,-0.765167229,1
6860,0.548945325,0.28656569,0.159476524,0.148256396,-0.10109415,0.20349452,0.56694671
6863,0.164625203,0.090700872,0.102360966,0.111817146,0.21296807,0.639151515,0.487339717
6868,0.615081051,0.050858668,0.288243739,0.159237241,-0.267279907,0.74465963,0.850857411
6874,0.38969207,0.176893771,0.503875548,0.125066589,0.903948957,0.17246833,0.916515139
6875,0.1540348,0.12170872,0.050339946,0.052597839,-0.110393272,-0.056842369,1.635542723
6884,0.417121332,0.525848398,0.224341364,0.101236414,-0.605621135,-0.066852823,0.447213595
6886,0.366606979,0.377840328,0.483947861,0.109796686,-0.277025712,0.858130077,1.02933173
6888,0.566675164,0.489647091,0.331049955,0.140826087,-0.718068816,-0.745375927,0.418330013
6891,0.388410116,0.469154233,0.218952552,0.138404417,-0.119362542,0.087703552,0.707106781
6898,0.312824726,0.468618804,0.212312362,0.350981056,-0.199730986,-0.557151157,0.379143772
6908,0.63537439,0.332397599,0.0955797,0.103661219,0.144291008,0.109542976,0.288675135
6910,0.646873008,0.302807548,0.41344448,0.217541731,-0.100317615,0.234569994,0.961769203
6911,0.463337746,0.322850417,0.211491655,0.272208264,0.301954178,-0.660883548,1.767766953
6912,0.243613663,0.177811195,0.109383346,0.04641724,NA,NA,0.083666003
6913,0.800744505,0.370985115,0.410119559,0.142165408,-0.218775912,-0.7040176,1.158303357
6917,0.313849214,0.354239623,0.545637481,0.105420893,-0.615366941,0.046617623,1.831893374
6919,0.097476059,0.170926402,0.143209205,0.035063378,0.668309604,0.152949427,0.527649776
6922,0.800328378,0.250656566,0.313399282,0.206739117,0.041589133,-0.682450574,1.870828693
6923,0.391206695,0.257921662,0.270788736,0.064840041,1.006650832,0.96446188,1.035816908
6928,0.274920508,0.397488136,0.190010082,0.054728259,0.68328949,0.268467996,0.866025404
6930,0.211412101,0.070690337,0.159399357,0.026003401,0.144291008,0.109542976,0.562995813
6931,1.013242178,0.885504274,0.326647599,0.348719828,-0.277025712,0.858130077,2.354671952
6934,0.646653652,0.408999821,0.221833808,0.206275948,-0.119362542,0.087703552,1.036822068
6935,0.136343453,0.583054071,0.174693511,0.20712916,-0.457703771,-0.723808902,3.013856887
6941,0.164676762,0.263386815,0.226897857,0.099902315,0.06063406,-0.535584131,0.288675135
6942,0.363610919,0.361759995,0.391011842,0.184530527,0.110266195,-0.152842036,0.612372436
6943,0.178713881,0.207663721,0.063775981,0.125834276,0.492378042,0.807584983,0.698212002
6945,0.177207445,0.170967496,0.148811624,0.118615618,0.144291008,0.109542976,0.420034012
6947,0.273005461,0.1844979,0.336811374,0.121585011,0.316934065,-0.545364979,0.75
6951,1.010607874,0.870238775,0.250053261,0.102576907,0.404656054,0.131110002,0.968245837
6958,0.198160766,0.336527827,0.118804217,0.057621288,-0.444669461,-0.837006949,0.057735027
6959,0.595371825,0.67461949,0.255312117,0.055375052,-0.953708169,-0.76489483,1.040833
6960,0.900915749,0.474228945,0.183335982,0.252708143,0.125246082,-0.037323466,0.612372436
6963,0.3801566,0.270938466,0.077684838,0.042801119,0.144291008,0.109542976,1.108677891
6969,0.342676149,0.505068607,0.139578892,0.145137271,0.161390358,0.027692803,1.030776406
6974,NA,NA,NA,NA,1.006650832,0.96446188,1.443375673
6976,0.86514336,0.296112624,0.352505861,0.197470545,0.183996587,0.227109669,1.012048627
6978,0.345524016,0.250649801,0.49201655,0.065610594,0.991670946,0.848943311,0.62749502
6979,0.278420797,0.11473366,0.154623656,0.054509422,0.398975288,0.275928322,0.816496581
6981,NA,NA,NA,NA,NA,NA,1.527525232
6982,0.084196278,0.151775343,0.178373743,0.02016437,1.006650832,0.96446188,0.853912564
6984,0.331081145,0.462552062,0.409123924,0.016798508,0.144291008,0.109542976,1.101514109
6986,0.639171317,0.627327402,0.703010636,0.34524457,-0.19405022,-0.701969477,1.823458253
6987,1.595434626,0.733612163,0.734250366,0.446062073,-0.630346827,-0.068900946,1.25
6989,0.516506712,0.397001934,0.146428098,0.451319363,-0.472683657,-0.839327471,1.755942292
6991,0.563144595,0.096128773,0.017367945,0.305622242,0.191350132,0.258729942,1.258305739
6993,0.255149407,0.194190765,0.480995371,0.010564971,NA,NA,0
6994,0.623997208,0.859369434,0.648082793,0.2975147,0.903948957,0.17246833,2.683281573
6995,0.297102441,0.188919933,0.191343517,0.060114394,0.728017396,0.827103886,0.887956455
6996,0.381697028,0.269551947,0.300966178,0.103017392,0.125246082,-0.037323466,0.115470054
7000,0.243885061,0.114182032,0.231653182,0.154650058,0.404656054,0.131110002,2.014271994
7005,0.787942442,0.572046452,0.425351334,0.168394927,0.903948957,0.17246833,1.350925609
7011,0.439094685,0.276731332,0.40187364,0.099609087,0.473333115,0.66071854,0.478713554
7014,0.229725028,0.110401206,0.176349537,0.121040059,-0.615366941,0.046617623,1.607275127
7015,0.047629985,0.06697993,0.029927514,0.014054784,1.006650832,0.96446188,0.404586797
7016,1.883812157,1.684493066,0.685758464,0.255219323,-0.286324833,0.597793187,1.287115638
7026,0.213428162,0.159558181,0.097715019,0.133560619,-0.718068816,-0.745375927,0.707106781
7027,0.260222345,0.169766985,0.168522723,0.038687649,0.246992883,0.901536527,0.40824829
7028,0.925801536,1.233845865,0.515112851,0.040655632,0.144291008,0.109542976,2.206052281
7030,0.053235997,0.091056059,0.079419482,0.05214563,0.47662162,0.66099094,1.697056275
7032,0.479277716,0.458362598,0.233430287,0.245144879,NA,NA,0.816496581
7036,0.25836683,0.210969826,0.285700591,0.109479554,-0.473460193,-0.870402945,1.096531328
7038,0.14785072,0.04411164,0.096066795,0.020279579,0.144291008,0.109542976,0.567890835
7039,0.11708258,0.146552572,0.105389983,0.118393959,1.006650832,0.96446188,2.176624062
7041,0.325087161,0.021801552,0.191369037,0.106591788,0.316934065,-0.545364979,0.908295106
7042,0.375849555,0.277114751,0.282950322,0.102696099,-0.134342429,-0.027815018,0.7
7052,1.010420216,0.422466052,0.683069287,0.160611528,0.075613946,-0.420065562,1
7053,0.155246681,0.021053627,0.020021876,0.07620418,0.144291008,0.109542976,0.5
7055,0.357361112,0.297922856,0.47057104,0.101532733,-0.615366941,0.046617623,0.823076763
7056,0.653714919,0.298949622,0.203574659,0.039817705,0.668309604,0.152949427,1.05
7058,NA,NA,NA,NA,0.491601507,0.776509509,1.208420457
7062,0.897031583,0.531506639,0.50243174,0.246392538,0.144291008,0.109542976,1.347948176
7070,0.527434377,0.277387006,0.177252753,0.099031514,-0.394707474,-0.049382043,1.570131364
7072,0.892575736,0.618629585,0.967893683,0.170428124,-0.438658844,-0.576942459,2.020725942
7074,0.22896056,0.269746331,0.30287006,0.200086198,-0.600387054,0.162136193,0.194624736
7075,0.300244741,0.445879967,0.69809528,0.100837278,-0.733048703,-0.860894497,0.577350269
7076,0.270541688,0.293390035,0.513091503,0.109508273,0.144291008,0.109542976,0.925217156
7079,0.590771475,0.011261553,0.364794216,0.114214847,-0.699023889,-0.598509484,1.108677891
7080,0.707086944,0.482937539,0.647323659,0.114176219,0.972626019,0.702076868,0.880340843
7085,0.632048792,0.477484104,0.086651177,0.055979539,-0.20708453,-0.58877143,0.144337567
7088,1.003481674,0.158344579,0.799367337,0.230839533,-0.684044003,-0.482990915,1.304798835
7089,0.321801754,0.278352669,0.123876361,0.039271474,0.232012997,0.786017958,0.912870929
7091,1.051459037,0.754621454,0.771132161,0.476570552,-0.718068816,-0.745375927,0.577350269
7092,0.604245638,0.418133634,0.197749371,0.100466471,-0.615366941,0.046617623,0.836211696
7093,0.179745081,0.172170995,0.042020658,0.224027645,0.41963594,0.246628571,0.8634441
7096,0.357184295,0.307692243,0.287937129,0.090239478,0.756031592,0.829424408,0.826009483
7100,0.256704426,0.397113846,0.105069327,0.123572079,0.141002504,0.109270577,0.830662386
7114,0.063112754,0.052348896,0.045665069,0.009155052,NA,NA,0
7115,0.209023534,0.12819835,0.121041892,0.047300316,0.163335935,0.256409419,0.670820393
7120,NA,NA,NA,NA,0.335978992,-0.398498536,0.98488578
7122,NA,NA,NA,NA,0.41963594,0.246628571,0.577350269
7123,NA,NA,NA,NA,0.510646434,0.923375952,0.793725393
7124,0.283857933,0.54886298,0.642105865,0.077856159,0.06063406,-0.535584131,1.068488028
7131,0.251082607,0.099204553,0.125619909,0.048362589,0.129311121,-0.005975593,1.326806944
7132,0.189648655,0.186201689,0.176769294,0.197121104,0.159270895,0.225061546,1.364151418
7136,0.546396056,0.470315795,0.408815986,0.178404274,0.404656054,0.131110002,1.023372692
7137,0.039779817,0.378515497,0.362069793,0.027985751,0.144291008,0.109542976,0.5
7140,1.337138487,0.916179273,0.133191917,0.338916755,0.21296807,0.639151515,0.986516237
7141,0.665011322,0.145042748,0.743342753,0.045448896,-0.091348345,0.090024074,2.002983885
7150,NA,NA,NA,NA,-0.600387054,0.162136193,1.322875656
7151,0.470914782,0.166382803,0.444144733,0.173606527,NA,NA,0.698638131
7152,0.237745111,0.023483811,0.262575367,0.058162404,0.125246082,-0.037323466,0.664580068
7153,0.173413216,0.188917925,0.021002503,0.029307217,0.492378042,0.807584983,0.816496581
7154,0.470306946,0.349772065,0.186993721,0.156898258,-0.09463685,0.089751675,1.430714662
7155,0.165952235,0.30125375,0.064337674,0.163786363,0.144291008,0.109542976,1.732050808
7156,0.189296117,0.274343432,0.466964813,0.25632497,-0.457703771,-0.723808902,1.31497782
7157,1.338512112,0.530936372,1.139430818,0.463911201,-1.217361719,-0.786734255,3.031501278
7160,0.468167036,0.331609916,0.105141231,0.081312252,0.144291008,0.109542976,0.288675135
7163,0.117188762,0.026758547,0.059695652,0.03364462,0.129311121,-0.005975593,0.264575131
7164,0.522604122,0.448188819,0.198288051,0.335473543,0.144291008,0.109542976,2.041241452
7167,0.409267973,0.060308403,0.40971553,0.153563261,-1.383059891,-2.253154663,1.471960144
7168,0.555835669,0.714114654,0.632069708,0.135091897,-1.496771692,-0.955167723,1.060547927
7169,0.47635626,1.018657657,0.547661795,0.124378622,-0.699023889,-0.598509484,1.434326207
7172,0.312165177,0.070514346,0.328434632,0.105650545,0.403879518,0.100034528,0.568437429
7182,0.481871346,0.107869444,0.314438254,0.103249311,1.006650832,0.96446188,0.900231452
7183,0.400974605,0.074966184,0.143829554,0.094285367,0.903948957,0.17246833,0.605530071
7187,0.850476047,0.13032045,0.549240043,0.179461849,-0.733048703,-0.860894497,1.625961254
7188,0.273753402,0.078167354,0.180129692,0.060220867,0.144291008,0.109542976,0.454771005
7191,1.576741896,0.935134134,0.261322797,0.259074646,0.507357929,0.923103553,2.504010117
7192,0.245280492,0.043819016,0.149175823,0.146685894,0.68735453,0.29981587,0.728868987
7194,0.295774262,0.1687176,0.130653499,0.066465272,-0.138407469,-0.059162891,0.899735411
7206,1.246007482,0.9037157,0.150190138,0.327421205,-1.320063595,-1.578727805,0.144337567
7208,0.192081849,0.068554609,0.16185121,0.118501959,-0.699023889,-0.598509484,0.605530071
7209,0.060285126,0.001793318,0.004854211,0.04393126,-0.718068816,-0.745375927,1.114899099
7210,0.308438509,0.105248765,0.350010501,0.079640747,0.537593532,-0.641364646,1.892969449
7211,0.122757311,0.88806703,0.287146701,0.430555672,-0.435370339,-0.576670059,3.478625207
7213,0.362796414,0.31607774,0.3912366,0.10864087,-0.374046822,-0.078681794,0.40824829
7216,0.328675757,0.056853024,0.153817529,0.165258973,0.640295407,0.150628905,0.435889894
7217,0.189343115,0.076342586,0.152650079,0.08207349,-0.703088929,-0.629857358,1.095445115
7219,0.145908086,0.013565028,0.023824822,0.072153039,-0.119362542,0.087703552,0.675154303
7222,0.810077982,0.430169086,0.299480389,0.131503967,0.41963594,0.246628571,0.758287544
7224,0.693952341,1.000792684,0.477742421,0.221958983,0.21296807,0.639151515,1.180395414
7225,0.23817096,0.133101277,0.234512416,0.093410028,-1.154365423,-0.112307396,1.455397478
7226,1.014810497,0.829275982,0.304954632,0.261627237,0.507357929,0.923103553,1.58113883
7227,0.427061485,0.318136296,0.393058102,0.19859055,-0.615366941,0.046617623,0.557150488
7230,0.710781578,0.332921011,0.404630565,0.352031813,0.584652655,-0.492177681,0.944911183
7231,0.307423625,0.156977948,0.256234284,0.098896097,-0.153387355,-0.174681461,0.612372436
7233,0.19664978,0.038687313,0.162612024,0.017706091,0.407944558,0.131382401,0.946484724
7235,1.484134147,0.782785288,1.129610451,0.198633583,0.022544206,-0.829317017,1.887458609
7238,1.219739605,0.30593936,0.36006223,0.559173113,-0.824835731,-1.568717351,1.89076704
7241,0.306039027,0.156312996,0.102785389,0.136581065,0.640295407,0.150628905,0.49159604
7248,0.333384106,0.055541096,0.269842528,0.09027599,0.394910248,0.244580449,0.506622805
7250,0.583945303,0.050805613,0.408426773,0.159823673,-0.435370339,-0.576670059,0.798749022
7251,0.142059104,0.140291694,0.080030616,0.125461416,1.006650832,0.96446188,1.095445115
7252,0.336002333,0.335471128,0.678232984,0.098042629,-0.076368458,0.205542643,1.558467017
7253,NA,NA,NA,NA,0.05656902,-0.566932005,1.443375673
7255,0.319024079,0.346448313,0.335219855,0.175552733,0.335978992,-0.398498536,1.477313561
7257,0.161541985,0.031118277,0.219603345,0.065710817,NA,NA,1.290994449
7259,0.350225024,0.648393245,1.054607465,0.208314774,0.246992883,0.901536527,2.413503677
7260,0.624502617,0.252515428,0.236815534,0.203413012,-0.718068816,-0.745375927,1.417366774
7268,0.408230786,0.428082467,0.207562313,0.12315621,-1.477726765,-0.80830128,0.608618655
7275,0.14275281,0.020920294,0.1313797,0.023530048,0.144291008,0.109542976,0.62249498
7280,0.661056995,0.462193027,0.285236568,0.343860389,-1.492706652,-0.92381985,1.49582753
7284,0.035196431,0.175822067,0.200236466,0.103114157,-0.119362542,0.087703552,0.557150488
7285,1.237548881,0.707323161,1.027766062,0.538183265,0.492378042,0.807584983,2.174664725
7287,1.290874695,0.75124442,0.57468228,0.178995643,-0.227574328,0.862226323,1.333041635
7288,0.216908741,0.070630577,0.128197008,0.129263501,0.21296807,0.639151515,0.51754917
7293,0.487712574,0.313426486,0.143925362,0.179816586,-0.05068548,0.61731209,1
7294,0.248606315,0.329043294,0.234512183,0.146043018,-0.467449576,-0.610338455,1.030776406
7296,0.515533677,0.354955448,0.283957201,0.260258269,-0.962677439,-0.620348909,1.457737974
7297,0.09856137,0.125179793,0.253105595,0.066479271,0.316934065,-0.545364979,0.736206493
7299,0.208670908,0.071468385,0.152459874,0.144102242,NA,NA,0.538516481
